ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV000854,kvw,Nèweri moku.,,,I'm deaf.,,,SN000901 ; SN001513
XV000855,kvw,Ol pok moku borong.,,,The child is very stupid.,,,SN000902
XV000856,kvw,Salmon saku moku tènolu borong.,,,Salmon is very lazy and stupid.,,,SN000903
XV000857,kvw,Marlon saku pes gètati monu.,,,Marlon appeared over there.,,,SN000906 ; SN001115
XV000858,kvw,Nea moring tèpa no ong gèdai.,,,My mum brought a new sarong.,,,SN000907
XV000859,kvw,Beting ba medisi mos gèpai.,,,Make a bow with the bamboo.,,,SN000908
XV000860,kvw,Guru nèmosi.,,,The teacher helped me.,,,SN000909
XV000861,kvw,Neta nanal medi lemari gemotumo migeti.,,,I put things in the bottom of the cupboard.,,,SN000910
XV000862,kvw,adol mudi,,,feather,,,SN000912
XV000863,kvw,emudi,,,your body hair,,,SN000912
XV000864,kvw,pei gèmuing,,,pig's nose,,,SN000915
XV000865,kvw,Munu ba gèpangte muing mèlasur.,,,The snake is dead and there is a terrible stink.,,,SN000916
XV000866,kvw,Pede ba mumula.,,,The machete is (of) steel.,,,SN000919
XV000867,kvw,pis munim,,,fragrant mango,,,SN000922
XV000868,kvw,Nèmur.,,,I run.,,,SN000923
XV000869,kvw,Netamu muri mènak bala.,,,My grandmother has a lot of debts.,,,SN000926
XV000870,kvw,Netamu nèmus.,,,My grandmother kissed me.,,,SN000929
XV000871,kvw,Naida nèmus ong nèmita.,,,I am sitting with my back turned.,,,SN000930
XV000872,kvw,Naida nèmut nea inem medi.,,,I dive for shellfish.,,,SN000931
XV000873,kvw,Neta mutia taka.,,,I am going to light the torch.,,,SN000932 ; SN001321
XV000874,kvw,Ol pok mèdaing borong.,,,The kid is very smart.,,,SN000933
XV000875,kvw,Neta ada ba usasi gèpai mèdal.,,,I blow on the fire in order to get it to flare up.,,,SN000935 ; SN001469
XV000876,kvw,mèdali idingle,,,tomorrow morning,,,SN000937
XV000877,kvw,mèdali mèleng,,,tomorrow night,,,SN000937 ; SN000960
XV000878,kvw,Saku mei gai gènirko ba put laisa war mèdeka.,,,The woman closed her eyes and then opened them.,,,SN000938 ; SN001015
XV000879,kvw,Gènir mèdek,,,His eyes were wide open.,,,SN000938 ; SN001014
XV000880,kvw,mèlul mèdi,,,plant a banana,,,SN000939 ; SN000968
XV000881,kvw,bongkau mèdi,,,plant cassava,,,SN000939
XV000882,kvw,Nadi medi ong ea mèditi sobote.,,,Take me to the hospital.,,,SN000941 ; SN000986
XV000883,kvw,Ira ba nènai lèmang mèdok.,,,I drink water until I start burping.,,,SN000942
XV000884,kvw,Nea gami be nekaku borong mudil lai.,,,My little sibling drank up all of mother's milk.,,,SN000945
XV000885,kvw,Naida tèbaku mudil naung.,,,I don't smoke.,,,SN000946
XV000886,kvw,Tètai lewena mèkit bala.,,,Our bed has many bedbugs.,,,SN000949
XV000887,kvw,"Markus nal-nal mèkoi diakalpo, tème legèyepeng.",,,Markus stored the stuff but forgot some of it.,,,SN000950
XV000888,kvw,"Gaida lalang pèdotote, lèmang mèku.",,,He was sick such a long time that he became mute.,,,SN000951
XV000889,kvw,Nènir mèkup.,,,I'm sleepy.,,,SN000953
XV000890,kvw,"Nea pui ba gèpasi, poko mèkup.",,,My mum eats betel and it's a little tart.,,,SN000954 ; SN001143
XV000891,kvw,Mei poko gemèlaung taing.,,,The girl's earring fell to the ground.,,,SN000959 ; SN001313
XV000892,kvw,Naida mèlenya nèyepeng nèmai naung.,,,Yesterday I forgot to come.,,,SN000961 ; SN000992
XV000893,kvw,mèli borong,,,really tasty,,,SN000962
XV000894,kvw,ira mèli,,,tasty water,,,SN000962
XV000895,kvw,Aya mai naungte uteng ba mèloing lai.,,,The rain didn't come so all the vegetables withered.,,,SN000963
XV000896,kvw,Bong lak mèloni.,,,The leaves are shrivelled.,,,SN000963
XV000897,kvw,Aning ba mèloing lai.,,,That person is completely ravaged by old age.,,,SN000964
XV000898,kvw,Nepa mèlor.,,,My father was arrogant.,,,SN000965
XV000899,kvw,Tamèlosi.,,,We don't like it.,,,SN000967
XV000900,kvw,Pèter mada gènai gamèlosi.,,,He doesn't want to eat rice.,,,SN000967
XV000901,kvw,Mèlena mènak gèsir.,,,In the night dew comes down.,,,SN000970
XV000902,kvw,Namèrate nal-nal ong lailol.,,,I first want to take this stuff away.,,,SN000974 ; SN001542 ; SN001545
XV000903,kvw,Amèra?,,,Do you want to?,,,SN000974
XV000904,kvw,Pis mèrek bala.,,,There are lots of ripe mangos.,,,SN000975
XV000905,kvw,adolo mèrung,,,small bird,,,SN000977
XV000906,kvw,Ol pok gèwal ba de mèrung.,,,The child's penis is still small.,,,SN000977 ; SN001489
XV000907,kvw,Naida ol naleuli.,,,I miscarried.,,,SN000983 ; SN001056
XV000908,kvw,Markus nalegèdara.,,,Markus looks after me.,,,SN000983
XV000909,kvw,"Soba tèpana, legèdar kang-kang.",,,"The house is new, so it is guarded well.",,,SN000985
XV000910,kvw,Eta naiskau gèpai nèseserte.,,,You held me because I was shaking.,,,SN000987 ; SN001252
XV000911,kvw,De nènai naung.,,,I haven't eaten yet.,,,SN000988
XV000912,kvw,Ira tènai.,,,We drink water.,,,SN000989
XV000913,kvw,Aningkang gènai gèpasi kangte leyer lesalu.,,,"Once people had eaten well, they laughed and made merry.",,,SN000991 ; SN001601
XV000914,kvw,Naida sai nete boli.,,,I don't know how to swim.,,,SN000992
XV000915,kvw,Benny naing Kalangbas gea.,,,Benny and his associates went to Kalabahi.,,,SN000993
XV000916,kvw,Naida HP nènaing.,,,I have a mobile phone.,,,SN000994
XV000917,kvw,Taida mèsing ser tènaing,,,We have food.,,,SN000994 ; SN001312
XV000918,kvw,Yaida nal-nal yènaing.,,,You have stuff.,,,SN000994
XV000919,kvw,Susurai nakar gewena de gètati.,,,The old spear still exists.,,,SN000996 ; SN001281
XV000920,kvw,nenakar,,,"my great-grandchild, my great-grandparent",,,SN000997
XV000921,kvw,Nal no naung.,,,"There's no problem (lit., it's not a thing).",,,SN000998
XV000922,kvw,Nalte eta wuing?,,,What are you holding?,,,SN001000
XV000923,kvw,nenang lèmi,,,man's older brother,,,SN001002
XV000924,kvw,nenang mei,,,woman's older sister,,,SN001002
XV000925,kvw,Nepa nea gènatabe.,,,I honour my mother and father.,,,SN001003
XV000926,kvw,Ol ba nènatutuk.,,,The child told me.,,,SN001004
XV000927,kvw,Ol akuima gènatutuk.,,,Inform the group of children.,,,SN001004
XV000928,kvw,"Nau, sobo ba newe gèpai.",,,"No, I built the house.",,,SN001005 ; SN001011
XV000929,kvw,Nenal semel.,,,I independently (of anyone else) lifted it.,,,SN001009
XV000930,kvw,Oba neta medi ong mada gewena.,,,Use this one that I am holding to cook.,,,SN001010 ; SN001048
XV000931,kvw,Newe lailola.,,,It's me who went.,,,SN001011
XV000932,kvw,neimbat lak,,,strands of my hair,,,SN001013
XV000933,kvw,Nènirko boli.,,,My eyes are bad.,,,SN001015
XV000934,kvw,Netamu de gènir kang.,,,My grandparent is still alive.,,,SN001017
XV000935,kvw,Pei ba wesipo de gènir kang.,,,The pig was shot but still alive.,,,SN001017 ; SN001517
XV000936,kvw,netamu gènirupur,,,my grandparent's grave,,,SN001018
XV000937,kvw,ribu no,,,one thousand,,,SN001019 ; SN001187
XV000938,kvw,enong,,,your friend,,,SN001022
XV000939,kvw,Nyenong gèpana.,,,Our friend died.,,,SN001022
XV000940,kvw,enor,,,your master,,,SN001023
XV000941,kvw,sobo nor,,,house owner,,,SN001023
XV000942,kvw,kutual genor,,,dog owner,,,SN001023
XV000943,kvw,Neta nèmaina nèbaka milomu.,,,I will come and also comply.,,,SN001024
XV000944,kvw,nènasu kidi,,,just me alone,,,SN001025
XV000945,kvw,Nyamèlosi.,,,We don't like it.,,,SN001026
XV000946,kvw,Nyamsing.,,,We are hungry.,,,SN001026
XV000947,kvw,nyèweri,,,our ears,,,SN001027
XV000948,kvw,Nyai deina omina.,,,We are all here.,,,SN001030
XV000949,kvw,Nyaida sai nyete boli.,,,We don't know how to swim.,,,SN001032
XV000950,kvw,Nyaida nyèning tu.,,,We are three people.,,,SN001033
XV000951,kvw,Nyawi de nyèko.,,,We are all still alive.,,,SN001034
XV000952,kvw,nyenong,,,our friend,,,SN001035
XV000953,kvw,David nyeem.,,,David called us.,,,SN001036
XV000954,kvw,HP ba geti obo.,,,The mobile is lying here.,,,SN001049
XV000955,kvw,Pèter mada okida.,,,Just this rice.,,,SN001050
XV000956,kvw,Nola gènaingde adayoku.,,,I have ten children.,,,SN001053
XV000957,kvw,"Ol ba, maite!",,,"Friend, come here!",,,SN001054
XV000958,kvw,Naida ol bali aning yoku.,,,I have two adopted children.,,,SN001055
XV000959,kvw,Mei poko ba ol galeuli.,,,The young woman had a micarriage.,,,SN001056
XV000960,kvw,Ol poko deing dalang borona.,,,The children are really lazy.,,,SN001058
XV000961,kvw,nea olik,,,my parent's younger sister,,,SN001063
XV000962,kvw,nepa olik,,,my parent's younger brother,,,SN001063 ; SN001077
XV000963,kvw,Naida omi nèmita.,,,I'm sitting here.,,,SN001064
XV000964,kvw,Pèter mada opokida.,,,This is the only rice,,,SN001066
XV000965,kvw,Neta or ba medi pui mas nèpasite.,,,I'm eating betel with lime.,,,SN001067 ; SN001147
XV000966,kvw,Or kor tu no gèmita.,,,There are three lime containers.,,,SN001068
XV000967,kvw,"Wèdia geate, tormang lot kana.",,,"When the sun goes down, our shadows get long.",,,SN001069 ; SN001297
XV000968,kvw,Netamu gormang de mèna mi lailol gèko.,,,The ghost of my grandmother still walks the village.,,,SN001070
XV000969,kvw,Mèlena nornai boli.,,,Last night I had a bad dream.,,,SN001071
XV000970,kvw,Ornai?,,,Did you dream?,,,SN001071
XV000971,kvw,Otrona?,,,Why this? What's the deal with this?,,,SN001073
XV000972,kvw,Gèsir boli kang pa.,,,He couldn't get down again.,,,SN001075
XV000973,kvw,epa,,,your father,,,SN001076
XV000974,kvw,Neta nepa lesaing.,,,I am fond of my father.,,,SN001076
XV000975,kvw,Gèpai bik!,,,Make him strong!,,,SN001080
XV000976,kvw,"Oto lailol, gèpai nèseser.",,,The car drives along and makes me shake.,,,SN001080
XV000977,kvw,Saku deing bias ol tamu poko deina gèpai gètai.,,,The adults would usually make the children and grandchildren sleep.,,,SN001080
XV000978,kvw,Lomu tètuk ba gèpai ledèlok.,,,Clarify your words.,,,SN001081
XV000979,kvw,nepaidem,,,my uncle,,,SN001082
XV000980,kvw,Polong ba paka.,,,The axe is blunt.,,,SN001083
XV000981,kvw,Gelas pakara.,,,The glass is cracked.,,,SN001084
XV000982,kvw,Beting ba pakara.,,,The bamboo is split.,,,SN001084
XV000983,kvw,Nepa gepaki medi kana.,,,My father is dressed up.,,,SN001085
XV000984,kvw,Neta pali bong gèpai.,,,I made a crossbeam.,,,SN001086
XV000985,kvw,"Pong gèpai sèning, pang gèpai.",,,"Don't do it like that, do it like this.",,,SN001087 ; SN001132
XV000986,kvw,"Pang lakal tono, trong gèsir-gèsir ge?",,,"So hanging up there, how was he going to get down?",,,SN001088 ; SN001365
XV000987,kvw,Markus gèdai kane? Pangmo.,,,Has Markus already come back? Maybe.,,,SN001090
XV000988,kvw,"Botil yoku no gèbir ong medi, pangsa botil noa gekureng ong medi.",,,"Two bottles are put upside down (lit. on their mouths), while a single [bottle] is put upright (lit. on its bottom).’",,,SN001092
XV000989,kvw,"Nepa gepede medi abeli suaka pangsi, ol pok deing gèkawai sèning.",,,My father stores his machete in the pleats of the wall so that the children can't play with it.,,,SN001093 ; SN001273 ; SN001287
XV000990,kvw,"Adi modo, pante leyer nèko.",,,You fall then I laugh.,,,SN001094
XV000991,kvw,nepar,,,my mother's younger brother,,,SN001096
XV000992,kvw,tèpasang lomu,,,talk in whispers in one another,,,SN001099
XV000993,kvw,Markus saku gai nèpasang.,,,Markus whispered to me.,,,SN001099
XV000994,kvw,Pur mi per buk nadi pasi.,,,In the garden a scorpian bit me.,,,SN001100 ; SN001113
XV000995,kvw,"Api ba gèpasite, wir mèkora.",,,He ate fish and then threw up.,,,SN001101 ; SN001528
XV000996,kvw,"Aning bias beting sèlu mada irana, gèpasi gènai.",,,People usually cook bamboo shoots to eat.,,,SN001102 ; SN001283
XV000997,kvw,wota pat,,,dregs of the coconut flesh left over after the coconut cream has been extracted,,,SN001103
XV000998,kvw,arak pat,,,"rice waste, discarded husks after rice removed from the rice grain",,,SN001103
XV000999,kvw,Netamu kèpe ba pating gèko.,,,My grandmother is always making rope.,,,SN001104
XV001000,kvw,Eta gèpau gèmaite.,,,Wave to him to get him to come.,,,SN001105
XV001001,kvw,Yaida nèpawei.,,,You submit to me.,,,SN001106
XV001002,kvw,pei bal,,,big pig,,,SN001107
XV001003,kvw,pei sime,,,"pig fat, lard",,,SN001107 ; SN001240
XV001004,kvw,pei kutu geri,,,call a pig-dog,,,SN001108
XV001005,kvw,Naida Peitoko wasi.,,,I am a person from Peitoko.,,,SN001111 ; SN001499
XV001006,kvw,Peko bong kèdar migèko.,,,The gecko lives in the hole in the tree.,,,SN001112
XV001007,kvw,Teta pes letèmita.,,,We sit at the highest point.,,,SN001114
XV001008,kvw,Teta pes ba gèdir kana.,,,We can already see the top.,,,SN001114
XV001009,kvw,wèdi pes,,,the suns rises,,,SN001115
XV001010,kvw,Lèmi poko kinai ong keng ba gèpesi burika.,,,The man cut the cloth with the knife until it breaks.,,,SN001116
XV001011,kvw,Aning tèlengte gai tèpesi wesi gèdaidu.,,,People are at war so there is a slaughter.,,,SN001117
XV001012,kvw,mipidesi,,,bigger,,,SN001118
XV001013,kvw,sèpir pèdesi,,,big boat,,,SN001118 ; SN001291
XV001014,kvw,Mei poko mèlul merek pilasi lai.,,,The girl peels a banana.,,,SN001121
XV001015,kvw,Pisi awi arasoku lakala.,,,There are four mangos hanging.,,,SN001122
XV001016,kvw,ilal podo,,,broken waves,,,SN001124
XV001017,kvw,Keng badu ba podo awil lai.,,,The clothes have been folded up.,,,SN001125
XV001018,kvw,tèteng gèpoing,,,clap hands,,,SN001127
XV001019,kvw,Kapo genor ganing gèdai gèmai tèpoing tadi bèlas ge.,,,Lest some people of the owners come to give us a hiding.,,,SN001128
XV001020,kvw,ol pok,,,little child,,,SN001129
XV001021,kvw,pok pètar,,,"just in a moment, in a little bit",,,SN001130 ; SN001179
XV001022,kvw,Saku poko polong medi na kèpe ba tèkodo buriki.,,,The old man cut the rope through with the axe.,,,SN001131 ; SN001408
XV001023,kvw,Tèposing.,,,We are good.,,,SN001133
XV001024,kvw,Aposing.,,,You are beautiful.,,,SN001134
XV001025,kvw,"Gènasu-gènasu gepoti ong mai, getamu gèpang geti leter.",,,Every one brought a close with which to cover their elder.,,,SN001135
XV001026,kvw,"Aya maite, towak ba prekeng.",,,"It rained, so the yard gets muddy.",,,SN001137 ; SN001367
XV001027,kvw,Pèter ba mada prekeng.,,,Cook the rice until it's mushy.,,,SN001138
XV001028,kvw,Pring seli gèdai lang mina.,,,A corpse floated up to the beach.,,,SN001139
XV001029,kvw,Netamu pruak migèket.,,,Grandma can't poo.,,,SN001140
XV001030,kvw,Neta arak pude.,,,I cook rice in bamboo.,,,SN001141
XV001031,kvw,pudung bong,,,soap tree,,,SN001142
XV001032,kvw,Pui bok medi pui ba bak.,,,Crush the betel with the betel crusher.,,,SN001144 ; SN001145
XV001033,kvw,Nepui bol tro mina?,,,Where is betel box?,,,SN001146
XV001034,kvw,Pui mas tèpasi.,,,We chew betel.,,,SN001147
XV001035,kvw,Nis nebak puimunim awe.,,,My body is covered in a fungal infection.,,,SN001148
XV001036,kvw,pis puler,,,young mango,,,SN001149
XV001037,kvw,Wota ba neta puli lalak.,,,I put a prohibition on the coconut tree.,,,SN001151
XV001038,kvw,ada punak,,,smoke from the fire,,,SN001152
XV001039,kvw,ma punaka,,,"airborne, kicked-up dirt",,,SN001153
XV001040,kvw,adur punak,,,"dust floating through the air, made airborne",,,SN001153
XV001041,kvw,Nadi puner.,,,I'm sweating.,,,SN001154
XV001042,kvw,pur tak,,,clear land by burning,,,SN001155 ; SN001320
XV001043,kvw,Naida Pureman minèko.,,,I live in Pureman.,,,SN001159
XV001044,kvw,Nènirko puta.,,,I closed my eyes.,,,SN001160
XV001045,kvw,Aning put mèdek lai.,,,The people have finished praying.,,,SN001161
XV001046,kvw,Bong bal putu sobo gèbar migètati.,,,A big tree stands at the back of the church.,,,SN001162
XV001047,kvw,Nepur ba pèdakar kida.,,,My garden is spacious.,,,SN001163
XV001048,kvw,Ol pok deing gèlali tadi pèdika.,,,The children are playing at pinching each other.,,,SN001166 ; SN001306
XV001049,kvw,Eta pèdiki poko no wanènir.,,,Give me a little bit,,,SN001167
XV001050,kvw,Mede oba gènasu pèdot.,,,This table is the only old one.,,,SN001168
XV001051,kvw,Beting ba kur lepèlatar gètatidu.,,,All the bamboo is growing standing closely packed together.,,,SN001171
XV001052,kvw,Aya maite pène ba kur gèdai.,,,"When it rains, taro comes up.",,,SN001173
XV001053,kvw,Nea pèneki.,,,Mum is worn out from looking after people.,,,SN001174
XV001054,kvw,Nea nalepèneki borong.,,,Mum has been organizing stuff for me and is now really tired.,,,SN001174
XV001055,kvw,Pèpu yoku no geti.,,,There are two necklaces.,,,SN001175
XV001056,kvw,bong pèreki,,,bark cloth tree,,,SN001176
XV001057,kvw,Pètalang gèteng mina.,,,There's a ring on a hand.,,,SN001178
XV001058,kvw,Naida pètarte nènai.,,,Shortly I will eat.,,,SN001179
XV001059,kvw,Naida nènai ba pok pètara.,,,I will eat very soon.,,,SN001179
XV001060,kvw,Naida pèter mada.,,,I'm cooking maize.,,,SN001180
XV001061,kvw,Mèlul pètok lakala.,,,There is a banana heart.,,,SN001184
XV001062,kvw,Mèlul pètok ayang lelakala.,,,There is a banana heart hanging up on high.,,,SN001184
XV001063,kvw,Tèla ba de pètor.,,,The post is still rough.,,,SN001185
XV001064,kvw,ribu aska no,,,one hundred thousand,,,SN001187
XV001065,kvw,Roti tèpasi naung.,,,We don't eat monitor lizard.,,,SN001188
XV001066,kvw,sai boli,,,doesn't know how to swim,,,SN001191
XV001067,kvw,aning saku,,,"important person, elder",,,SN001195
XV001068,kvw,Ira ba neta sal ong udera.,,,I carried the water with the pole.,,,SN001197 ; SN001448 ; SN001541
XV001069,kvw,Salak medisi sobo lede.,,,Roof that house with tin sheeting.,,,SN001198
XV001070,kvw,esalar,,,your lungs,,,SN001199
XV001071,kvw,pei gesalar,,,pig's lungs,,,SN001199
XV001072,kvw,Aya maite sali wekel gèsir.,,,There was a lot of rain and so there was a mudslide (lit. a mudslide descended).,,,SN001200 ; SN001244
XV001073,kvw,nesap,,,"my waist, middle",,,SN001203
XV001074,kvw,Mei poko sapikang gèmet lepas,,,A girl has a belt tied around her waist.,,,SN001205
XV001075,kvw,se boli,,,bad chicken,,,SN001208
XV001076,kvw,se mei,,,"hen, female chicken",,,SN001208
XV001077,kvw,Neta deke sete.,,,I am going to put on pants.,,,SN001209
XV001078,kvw,Sebeng getia medi meda aros gèpai inalite.,,,Use the cloth that's there to wipe the table clean.,,,SN001211
XV001079,kvw,Bong seli lakal yono.,,,There's wood floating over there.,,,SN001215
XV001080,kvw,Taida seli molong mitèko.,,,We live peace.,,,SN001216
XV001081,kvw,Amaisi teta nanal semel.,,,Come here so we can transport the stuff.,,,SN001217 ; SN001228
XV001082,kvw,Naida aisemel boli.,,,I can't carry you.,,,SN001217
XV001083,kvw,Semereki apia atoka.,,,The seagull pecks at the fish.,,,SN001218
XV001084,kvw,Seper deing gèsoi bong uder.,,,Order the adolescents to carry the wood.,,,SN001220 ; SN001263
XV001085,kvw,Ira ilu mina ser kana.,,,The river has run dry.,,,SN001221
XV001086,kvw,Ira kou ba sera.,,,The pond has dried up.,,,SN001221
XV001087,kvw,Lèmi seper deing toko gènaite serapa takèwai.,,,The adolescent boys drink alcohol and start fighting in a badly behavioured way.,,,SN001223
XV001088,kvw,Neta lang migedira seri no geti.,,,On the beach I see bones lying there.,,,SN001224
XV001089,kvw,tesesebuk,,,our knees,,,SN001225
XV001090,kvw,Nèseser.,,,"I shake, vibrate.",,,SN001226
XV001091,kvw,Aseser?,,,Are you shaking?,,,SN001226
XV001092,kvw,Naida peda si.,,,I grind the machete sharp.,,,SN001227
XV001093,kvw,Neta ayatu lèmang mèdalisi lailol ge.,,,I seek your leave to depart tomorrow.,,,SN001228 ; SN001590
XV001094,kvw,Pèter sibai nea gewe wis.,,,My mother carried a basket of maize suspended from a head.,,,SN001229 ; SN001529
XV001095,kvw,Mei pok keng sikek.,,,The girl rips the cloth.,,,SN001231
XV001096,kvw,Adol gai pisa atokte sikena.,,,Birds are pecking the mangoes such that they are eaten away.,,,SN001233
XV001097,kvw,"Bong ba sikeng, aning gewe gèpai.",,,"The tree is whittled down to a twig, people caused it.",,,SN001233
XV001098,kvw,sikol ol mèrung,,,school child,,,SN001235
XV001099,kvw,Naida de sikola.,,,I am still at school.,,,SN001236
XV001100,kvw,Eta silak malak lewena sèning!,,,Don't go looking for trouble!,,,SN001237 ; SN001286
XV001101,kvw,Siler ba gètaing ulel note dum kana.,,,The garden that has been left for more than a year has already turned to jungle.,,,SN001238 ; SN001456
XV001102,kvw,nesilu,,,"my great-great-grandchild, my great-great-grandparent",,,SN001239
XV001103,kvw,ota sime,,,coconut oil,,,SN001240
XV001104,kvw,Api mada gesinenger gèdai seli.,,,The oil from the cooked fish floated forming a layer of scum.,,,SN001243
XV001105,kvw,Asir amit!,,,"Get up, you!",,,SN001244
XV001106,kvw,Naida mèna mi naisir.,,,I was born in the village.,,,SN001245
XV001107,kvw,Nea mèna mi naisir.,,,My mother gave birth to me in the village.,,,SN001246
XV001108,kvw,Gesir gemai bala.,,,He has many descendants.,,,SN001247
XV001109,kvw,Asir atati!,,,Get up!,,,SN001248
XV001110,kvw,Sire ba gekeng ong leter.,,,That spoon is covered by the cloth.,,,SN001249
XV001111,kvw,Mèna lèmang skam getia.,,,There are the remains of the houses.,,,SN001251
XV001112,kvw,Naida ol pok skau.,,,I cradle the child.,,,SN001252
XV001113,kvw,Gèwai pei laute sèki moso uing.,,,He goes hunting so takes up his bow and arrow.,,,SN001254 ; SN001567
XV001114,kvw,Nakara slaing deing gèwai wai taing.,,,"In the past, muslims went selling (goods).",,,SN001255 ; SN001481
XV001115,kvw,wor sèlar,,,blocks of coral,,,SN001256
XV001116,kvw,Sèlara wakar nèmidite nèteng deing lèmua.,,,I was climbing the coral cliffs with the result that my hands got covered in cuts.,,,SN001256 ; SN001350
XV001117,kvw,"Neta geri kana, gesikol sobo ba mèlena tèteng ada.",,,I already informed them that their school building burn down last night.,,,SN001259 ; SN001440
XV001118,kvw,nèbar sorong,,,my left side,,,SN001266
XV001119,kvw,Tèbutil sorong gèlol!,,,Turn to the left!,,,SN001266
XV001120,kvw,"Ol pok deing gèsorongte neyoko, gèpai nis-nebak mèdit.",,,The children were angry and shook me until my body was hurting all over.,,,SN001267 ; SN001608
XV001121,kvw,Asorong sèning!,,,Don't be angry!,,,SN001267
XV001122,kvw,Nèsorong nèking.,,,I am angry.,,,SN001268
XV001123,kvw,Netamu gesuring de lakala.,,,My grandfather's sword still hangs there.,,,SN001271
XV001124,kvw,pei suai,,,stab a pig,,,SN001272
XV001125,kvw,Neta meda suai.,,,I stabbed the table.,,,SN001272
XV001126,kvw,Neta aisuai apang.,,,I'm going to stab you to death.,,,SN001272
XV001127,kvw,Nal-nal borong sueri geti.,,,There's things all over the place.,,,SN001275
XV001128,kvw,Neta kutual geema borong sui.,,,I call the dogs by whistling.,,,SN001276
XV001129,kvw,"Aya mai laia, suka gètati.",,,"After the rain, a rainbow appears.",,,SN001277 ; SN001339
XV001130,kvw,Naida suka mada ba nèpasi naung.,,,I don't eat octopus.,,,SN001278
XV001131,kvw,Ol deing nèsur lailol.,,,The children invited me to go for a walk.,,,SN001279
XV001132,kvw,Naida sus borong.,,,I am very unhappy.,,,SN001280
XV001133,kvw,mèlul sèlu,,,new shoots of banana palm,,,SN001283
XV001134,kvw,Sèmu ong dai abeli sèni.,,,Bring up the bamboo to weave walls.,,,SN001284 ; SN001285 ; SN001544
XV001135,kvw,Sèpa oba burika.,,,This fishing line is broken.,,,SN001288
XV001136,kvw,"Weyara gèdaite, tea sèpa gètaing boli.",,,"The west wind comes in, we can't go out fishing.",,,SN001289 ; SN001525
XV001137,kvw,Amidi nesèpe netakul medi.,,,Go up and get my hat.,,,SN001290
XV001138,kvw,sèpir ayang,,,top of the canoe,,,SN001291
XV001139,kvw,Sèsau tu no gètati.,,,There are three moko drums.,,,SN001293
XV001140,kvw,Nepa sèsong borong.,,,My father is very kind.,,,SN001295
XV001141,kvw,Neta wor ba taba gèmida.,,,I stack up the stones.,,,SN001302
XV001142,kvw,Teta tabete!,,,Let's pay our respects first!,,,SN001303
XV001143,kvw,Yèmai tètatisi tabe laite lailol.,,,"Once you have stood and paid your respects, then we will leave.",,,SN001303
XV001144,kvw,tadi kidi,,,just us,,,SN001304
XV001145,kvw,Tai deina saku kana.,,,We are all old already.,,,SN001308
XV001146,kvw,Ol pok gai taitèletela.,,,Those kids gave us a hard time.,,,SN001309 ; SN001416
XV001147,kvw,Nètai kana.,,,I am already asleep.,,,SN001310
XV001148,kvw,Munu yoku no bong ayang legètai.,,,There are two snakes up in the tree.,,,SN001311 ; SN001609
XV001149,kvw,Wèdi taing.,,,The sun sets.,,,SN001314
XV001150,kvw,Naida Kolang taing kana.,,,I have already reached Kolana.,,,SN001315
XV001151,kvw,Tètaing ge.,,,We are about to fall.,,,SN001317
XV001152,kvw,Naida sikol nètaing kana.,,,I'm already home from school.,,,SN001318
XV001153,kvw,Aida kantor ataing kana?,,,Are you home from the office?,,,SN001318
XV001154,kvw,Neta lampu taka.,,,I turn on the light.,,,SN001322
XV001155,kvw,Saku mei gèning weting sibai takada gèsir.,,,There are five women carrying down baskets on their heads.,,,SN001323 ; SN001521
XV001156,kvw,Naida takul takada.,,,I am wearing a hat.,,,SN001324 ; SN001326
XV001157,kvw,Gènuku takèwai aso nanu.,,,The two of them didn't even fight.,,,SN001327
XV001158,kvw,"Markus suku gewe lomu lepringte, aning letakèwai.",,,Markus speaks provatively such that people start fighting.,,,SN001327
XV001159,kvw,Aning mona mi takèwai takèdir.,,,The people over there are having a loud argument.,,,SN001328
XV001160,kvw,Netamu gèpang kana.,,,My grandparent is already dead.,,,SN001331
XV001161,kvw,Netamu yoku kana.,,,I have two grandchildren.,,,SN001332
XV001162,kvw,Taida tèning tu.,,,We are three people.,,,SN001334
XV001163,kvw,Saku mei lomu gèko ba tapi.,,,What the lady says is true.,,,SN001335
XV001164,kvw,netat,,,my child's spouse,,,SN001336
XV001165,kvw,Dinel tu no gètati.,,,There are three windows.,,,SN001338
XV001166,kvw,Nea nèteing.,,,My mother wakes me up.,,,SN001348
XV001167,kvw,Naida ira ba nènai teng ge.,,,I'm going to drink the water first.,,,SN001349
XV001168,kvw,Ekape ba anai teng bo!,,,Drink your coffee!,,,SN001349
XV001169,kvw,araka gèteng yoku,,,two heads of rice,,,SN001351
XV001170,kvw,nètenuk,,,my elbow,,,SN001352
XV001171,kvw,bei gèter,,,chase the pig away,,,SN001353
XV001172,kvw,Mèdalisa tewe teya lomu.,,,Tomorrow it is us who will go and talk.,,,SN001355
XV001173,kvw,"Tili, amaite!",,,"Woman, come!",,,SN001357
XV001174,kvw,Tinuk HP tèresi.,,,Our phones are the same,,,SN001358
XV001175,kvw,tomu lailol,,,walk straight,,,SN001362
XV001176,kvw,Ameng topol kur kana.,,,There are already shoots of kunai grass growing.,,,SN001366
XV001177,kvw,Tro alol?,,,Where are you going?,,,SN001368
